imdbID,searchterm,userid,created_year,created_month,created_date,created_hour,created_min,created_sec,retweet_count,favorite_count,friends_count,followers_count,location,tweet
tt1179933,10CloverfieldLane,139127702,2016,12,09,07,33,09,0,4,1585,2196,❤️=NY//Home=L.A.,Simmons is rocking the latest in science ladies of 2k16 fashion. #AgentsofSHIELD #Arrival #10cloverfieldlane https://t.co/KLorFGkgYW
tt1179933,10CloverfieldLane,13992132,2016,12,10,03,15,10,21,57,3369,324142,New York- NY,John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening?… https://t.co/ORq3pnCd9F
tt1179933,10CloverfieldLane,14747835,2016,12,08,23,41,08,0,1,527,338,Los Angeles,Nice little video essay on #10CloverfieldLane. See what happens when you don't watch your mouth at table.. https://t.co/JtFMIGrHi1
tt1179933,10CloverfieldLane,150308230,2016,12,09,15,23,09,33,0,1920,1027,Paros Greece,RT @bearmccreary: My #10CloverfieldLane vinyl is available TODAY you guys! Looks pretty badass thanks to @MondoNews!  https://t.co/Nbt65h…
tt1179933,10CloverfieldLane,1665501283,2016,12,10,04,11,10,23,0,44,52,Newcastle-upon-Tyne,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,1665752604,2016,12,10,03,18,10,21,0,532,1715,#BlackLivesMatter,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,167811723,2016,12,10,03,15,10,0,0,2189,2482,New York- USA ,John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening?… https://t.co/h8SAaBppuY
tt1179933,10CloverfieldLane,199511216,2016,12,08,22,03,08,0,0,978,825,Texas,when was there a #cloverfield #2???? #10cloverfieldlane  was not a #SEQUEL just an #homage or #companion piece https://t.co/AJps4ryfz5
tt1179933,10CloverfieldLane,202966584,2016,12,10,04,32,10,23,0,4289,10573,Louisville- KY,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,20794992,2016,12,09,06,44,09,0,2,362,312,Vancouver- British Columbia,FINALLLYYY watching #10cloverfieldlane ... Netflix and snowmaggeddon night. #netflix #snowmaggeddon #Vancouver
tt1179933,10CloverfieldLane,21409407,2016,12,08,23,42,08,0,0,1644,4883,Los Angeles,Whaaaaaa?! This aligns with what J.J. Abrams said about making #cloverfield a platform for new talent like… https://t.co/DQUa71rLlf
tt1179933,10CloverfieldLane,2207516712,2016,12,09,15,06,09,33,0,1719,673,United States,RT @bearmccreary: My #10CloverfieldLane vinyl is available TODAY you guys! Looks pretty badass thanks to @MondoNews!  https://t.co/Nbt65h…
tt1179933,10CloverfieldLane,227261411,2016,12,10,03,00,10,0,0,203,397,Moscow- Russia,#10CloverfieldLane  /  / Релиз 3 фильма из вселенной «Кловерфилда» «Частица Бога» был перенесен на октябрь 2017 .. https://t.co/b7fZhZQXub
tt1179933,10CloverfieldLane,2273559225,2016,12,09,02,54,09,3,0,762,822,دور الرابع اول شقه على يسار,RT @CinemaHustle: فيلم #JJAbrams القادم #GodParticle سيكون ثالث افلام عالم #Cloverfield بعد #Cloverfield و #10CloverfieldLane https://t.co/…
tt1179933,10CloverfieldLane,2298273951,2016,12,10,03,24,10,21,0,273,186,NYC,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,2308656344,2016,12,09,20,28,09,0,2,1144,805,,#10cloverfieldlane director's next project is a biopic on #Houdini #horror #magic https://t.co/k0Z4KhBN3M
tt1179933,10CloverfieldLane,23139430,2016,12,09,02,46,09,0,0,470,607,Eastpointe Michigan,Tonight's Double Feature @bad_robot @DannyTRS #cloverfield #10cloverfieldlane https://t.co/nSJAOoDgJR
tt1179933,10CloverfieldLane,2321460180,2016,12,10,04,20,10,23,0,676,816,accts listed,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,24442297,2016,12,10,03,43,10,23,0,278,199,,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,2551874454,2016,12,09,23,23,09,0,0,598,574,Fiji,This movie is so confusing #10cloverfieldlane https://t.co/tpZJ451vGS
tt1179933,10CloverfieldLane,258543800,2016,12,10,03,16,10,21,0,1393,27757,GA- LA- Nashville & NYC,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,2587391645,2016,12,09,14,53,09,33,0,1073,1248,Greece,RT @bearmccreary: My #10CloverfieldLane vinyl is available TODAY you guys! Looks pretty badass thanks to @MondoNews!  https://t.co/Nbt65h…
tt1179933,10CloverfieldLane,2866340388,2016,12,08,20,55,08,33,0,122,34,,RT @bearmccreary: My #10CloverfieldLane vinyl is available TODAY you guys! Looks pretty badass thanks to @MondoNews!  https://t.co/Nbt65h…
tt1179933,10CloverfieldLane,311167016,2016,12,08,21,06,08,0,0,100,83,Alberta- Canada,finally got around to seeing #10CloverfieldLane and somehow avoided all spoilers for it. worth it
tt1179933,10CloverfieldLane,31197211,2016,12,08,22,24,08,0,0,1008,1046,Westminster California,If I had to hazard a guess I'd say #GodParticle is what happens in space during #10cloverfieldlane
tt1179933,10CloverfieldLane,31502960,2016,12,10,04,34,10,23,0,3141,2652,Idaho Falls-Idaho,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,3405905704,2016,12,08,21,42,08,28,0,727,580,Bordeaux- Aquitaine,RT @IndieWire: John Goodman isn't getting Oscar attention for #10CloverfieldLane but he deserves it https://t.co/i18VDPRrAF https://t.co/3…
tt1179933,10CloverfieldLane,378252575,2016,12,10,03,20,10,21,0,997,1184,Florida- USA,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,38927738,2016,12,09,14,54,09,0,0,353,117,São Paulo- Brazil,#10cloverfieldlane available https://t.co/fHfZ4Dy54v
tt1179933,10CloverfieldLane,4179357046,2016,12,09,15,58,09,33,0,154,376,,RT @bearmccreary: My #10CloverfieldLane vinyl is available TODAY you guys! Looks pretty badass thanks to @MondoNews!  https://t.co/Nbt65h…
tt1179933,10CloverfieldLane,4269187759,2016,12,08,21,29,08,20,0,468,21775,New York- USA,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are you listening Oscar voters? https://t.co/…
tt1179933,10CloverfieldLane,42706304,2016,12,10,03,22,10,21,0,1325,603,Columbus- OH ,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,437278615,2016,12,09,18,42,09,33,0,216,309,Thane of Cawdor,RT @bearmccreary: My #10CloverfieldLane vinyl is available TODAY you guys! Looks pretty badass thanks to @MondoNews!  https://t.co/Nbt65h…
tt1179933,10CloverfieldLane,4421622207,2016,12,09,15,41,09,33,0,93,22,Kissimmee- FL/Pascoag- RI,RT @bearmccreary: My #10CloverfieldLane vinyl is available TODAY you guys! Looks pretty badass thanks to @MondoNews!  https://t.co/Nbt65h…
tt1179933,10CloverfieldLane,444904773,2016,12,10,03,55,10,23,0,2130,47,OC- CA,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,444960734,2016,12,10,03,16,10,21,0,2411,1103,Hollywood- Los Angeles,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,4623463695,2016,12,10,03,40,10,23,0,609,184,Ottawa- Ontario,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,4868181305,2016,12,10,04,56,10,23,0,264,89,Fayetteville- GA,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,4882739453,2016,12,10,03,33,10,21,0,1921,1312,,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,54883627,2016,12,09,18,30,09,0,0,454,11643,Toronto- Canada,Cloverfield Spin-Off Gets A New Release Date https://t.co/iHPkDh3BNK #JJAbrams #Paramount #10CloverfieldLane via @geektothechic
tt1179933,10CloverfieldLane,579976485,2016,12,10,03,17,10,21,0,2269,2329,London Monsell Rd to Elgin Ave,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,721439791418646529,2016,12,10,04,24,10,23,0,73,69,Utica- NY,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,739593906736795648,2016,12,10,04,07,10,23,0,414,56,Lüneburg- Deutschland,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,743451901224706048,2016,12,09,14,43,09,0,0,34,60,,فلم #10Cloverfieldlane  الفلم حلو عجبني لكن النهايه خربت توقعتها احلا شوفوه يمكن يعجبكم 😍🔥 تقييمي : ٦ رابط الفلم 🎥… https://t.co/QmfSjOoJed
tt1179933,10CloverfieldLane,743878728418156544,2016,12,10,03,21,10,21,0,240,89,Los Angeles- CA,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,76473100,2016,12,09,18,45,09,0,0,16,233,Rumor has it he's out there...,1. They realize they disappointed with #10CloverfieldLane 2. I'd rather go see #SawLegacy on that release date. https://t.co/RYz3uoGPVW
tt1179933,10CloverfieldLane,773802853857107968,2016,12,09,14,53,09,33,0,337,1233,The Heughniverse,RT @bearmccreary: My #10CloverfieldLane vinyl is available TODAY you guys! Looks pretty badass thanks to @MondoNews!  https://t.co/Nbt65h…
tt1179933,10CloverfieldLane,794688369934663680,2016,12,10,03,17,10,21,0,148,61,,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1179933,10CloverfieldLane,79736768,2016,12,09,12,03,09,0,0,367,394,Romania,10 Cloverfield Lane - N-am văzut Cloverfield din 2008 și am ajuns să regret asta. De... https://t.co/hlslV5SaWt #10CloverfieldLane
tt1179933,10CloverfieldLane,799518701225648129,2016,12,08,22,26,08,0,0,3,412,United States,If I had to hazard a guess I'd say #GodParticle is what happens in space during #10cloverfieldlane
tt1179933,10CloverfieldLane,992075377,2016,12,10,03,22,10,21,0,2433,3257,,RT @IndieWire: John Goodman gives one of the year's best performances in #10CloverfieldLane. Are Oscar voters listening? https://t.co/i18VD…
tt1211837,DoctorStrange,101864289,2016,12,10,04,01,10,0,0,1484,489,,Time to see #doctorstrange #jokertshirt #100likes #AngelFeradez https://t.co/klYQqxjOqX
tt1211837,DoctorStrange,1018882513,2016,12,10,04,02,10,0,0,97,429,Jamundi- Colombia,@MarvelLATAM #DoctorStrange #RetoMarvel
tt1211837,DoctorStrange,1128799374,2016,12,10,03,48,10,8,0,267,849,space-time,RT @Yassammez: Japanese #DoctorStrange promo! \o/ https://t.co/3Ywghw9Bev
tt1211837,DoctorStrange,1167624890,2016,12,10,03,59,10,32,0,356,1798,Argentina,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,1201202322,2016,12,10,05,02,10,10,0,283,111,Tennessee- USA,RT @Deathberryxxx: หมอแปลกกับมิสเตอร์เกรฟส์ ! งานดี /แคปมาจากเพจ มีเครดิตบอกด้วยน้า #percivalgraves #colinfarrell #BenedictCumberbatch #Doc…
tt1211837,DoctorStrange,1304141665,2016,12,10,05,02,10,0,0,206,214,,La película más flashera la vi hoy #DoctorStrange
tt1211837,DoctorStrange,15842588,2016,12,10,03,56,10,12,0,25798,43121,Chicago Area - Northern IL,RT @ThriftyJinxy: Doctor Strange Gift Ideas - Perfect Presents for Marvel Fans! #DoctorStrange #Marvel #GiftIdeas #gifts https://t.co/ggPwV…
tt1211837,DoctorStrange,1666041961,2016,12,10,04,27,10,32,0,186,98,las rosas_santa fe,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,172850665,2016,12,10,04,07,10,32,0,455,731,Estadio monumental - Palco 1 ,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,184923804,2016,12,10,04,32,10,12,0,1828,1536,Kansas City ,RT @duskybatfishgrl: #DoctorStrange https://t.co/Mu8UzmpSMV
tt1211837,DoctorStrange,193141855,2016,12,10,04,19,10,0,0,471,460,Luján - San Luis,#DoctorStrange me voló el bocho que películonnnn 🙌
tt1211837,DoctorStrange,2170459896,2016,12,10,03,38,10,0,0,126,92,Argentina,Viernes de cine 😎 #norcenter #imax3d #doctorstrange @ IMAX ARGENTINA https://t.co/pAkOEPJi5B
tt1211837,DoctorStrange,2252651526,2016,12,10,04,43,10,32,0,2571,2321,,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,2283491407,2016,12,10,04,30,10,0,0,392,87,Bogotá- D.C.- Colombia,#RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla?… https://t.co/If3royyAcN
tt1211837,DoctorStrange,234498617,2016,12,10,03,27,10,32,0,2087,683,mexico,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,2448938479,2016,12,10,03,42,10,32,0,85,109,poza rica,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,253881591,2016,12,10,04,35,10,0,0,569,190,Recording Something Awesome,It's #movie discussion time on The #AquaMethodPodcast! We're talking about #DoctorStrange &amp; #FantasticBeasts! (https://t.co/bYH5RjD08W)
tt1211837,DoctorStrange,261480816,2016,12,10,03,26,10,32,0,997,3098,Mystic Falls//New Orleans,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,262398516,2016,12,10,04,47,10,0,0,591,370,Maracay- ,He is not #doctorstrange #makingheros #superhero #wizard #sorcerer #magicseals #magic… https://t.co/VvdRbdh2ZY
tt1211837,DoctorStrange,2652088758,2016,12,10,03,46,10,32,0,334,359,,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,267578669,2016,12,10,03,45,10,32,0,2988,3333,Nuevo León- México.,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,2678188740,2016,12,10,04,22,10,32,0,34,7,,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,286950308,2016,12,10,05,01,10,10,0,194,80,... Sakurai Kazunari ... Home ,RT @Deathberryxxx: หมอแปลกกับมิสเตอร์เกรฟส์ ! งานดี /แคปมาจากเพจ มีเครดิตบอกด้วยน้า #percivalgraves #colinfarrell #BenedictCumberbatch #Doc…
tt1211837,DoctorStrange,2892545117,2016,12,10,04,24,10,32,0,6111,5646,CDMX,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,2993112717,2016,12,10,03,37,10,32,0,250,6998,,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,3009069852,2016,12,10,04,12,10,12,0,240,1144,johnlock,RT @duskybatfishgrl: #DoctorStrange https://t.co/Mu8UzmpSMV
tt1211837,DoctorStrange,305817551,2016,12,10,03,56,10,32,0,996,843,La Paz - Buenos Aires,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,312417952,2016,12,10,04,51,10,0,0,743,2851,THAILAND ,หมอแปลกกับมิสเตอร์เกรฟส์ ! งานดี /แคปมาจากเพจ มีเครดิตบอกด้วยน้า #percivalgraves #colinfarrell #BenedictCumberbatch… https://t.co/lLS1LdkuEa
tt1211837,DoctorStrange,334359351,2016,12,10,05,06,10,13,0,691,619,Japan,RT @ThriftyJinxy: Doctor Strange Gift Ideas - Perfect Presents for Marvel Fans! #DoctorStrange #Marvel #GiftIdeas #gifts https://t.co/ggPwV…
tt1211837,DoctorStrange,359458098,2016,12,10,03,46,10,0,1,509,763,San Marcos- TX,Okay but #DoctorStrange was so good
tt1211837,DoctorStrange,362643289,2016,12,10,03,28,10,0,0,1453,483,Junin Buenos Aires Argentina,@thebigzeeta Aguante mi fondo de #DoctorStrange!!!!! :3
tt1211837,DoctorStrange,373430109,2016,12,10,04,15,10,32,0,808,580,Mexico D.F,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,3958086192,2016,12,10,05,03,10,10,0,61,26,,RT @Deathberryxxx: หมอแปลกกับมิสเตอร์เกรฟส์ ! งานดี /แคปมาจากเพจ มีเครดิตบอกด้วยน้า #percivalgraves #colinfarrell #BenedictCumberbatch #Doc…
tt1211837,DoctorStrange,4035261613,2016,12,10,04,31,10,0,0,5,61,Noida- Uttar Pradesh,https://t.co/B0fi9M3jjD LOS ANGELES (Reuters) - British heartthrob Benedict Cumberbatch loved his close encounter w… https://t.co/ygzfFfcag5
tt1211837,DoctorStrange,4297957228,2016,12,10,04,10,10,0,0,162,89,Bogotá- D.C.- Colombia,@MarvelLATAM #DoctorStrange
tt1211837,DoctorStrange,4513060452,2016,12,10,04,43,10,0,0,615,68,,#DoctorStrange Watching doctor strange with my dad on a Friday night! https://t.co/RrXnXD3ygT
tt1211837,DoctorStrange,553659658,2016,12,10,03,49,10,32,0,4910,1369,Santa Marinella- Lazio,RT @Zero_Borja: Quando dai lo stesso esame per la quarta volta. #DoctorStrange #Marvel https://t.co/6j4QEwMq4B
tt1211837,DoctorStrange,585111711,2016,12,10,03,21,10,32,0,539,1088,221B Baker St.,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,588107544,2016,12,10,04,13,10,32,0,107,47,Honduras,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,600528634,2016,12,10,03,26,10,4,0,101,73,,RT @joshscorcher: I can't unhear the #doctorstrange theme as the Star Trek theme.
tt1211837,DoctorStrange,748818809390141440,2016,12,10,05,05,10,10,0,59,81,아저씨마음속,RT @Deathberryxxx: หมอแปลกกับมิสเตอร์เกรฟส์ ! งานดี /แคปมาจากเพจ มีเครดิตบอกด้วยน้า #percivalgraves #colinfarrell #BenedictCumberbatch #Doc…
tt1211837,DoctorStrange,756016430550769664,2016,12,10,04,31,10,0,0,478,70,Delhi,https://t.co/YsDSSsCnSc LOS ANGELES (Reuters) - British heartthrob Benedict Cumberbatch loved his close encounter w… https://t.co/nLEcp3vD6b
tt1211837,DoctorStrange,759220378241789952,2016,12,10,05,03,10,10,0,138,187,국장님 사무실,RT @Deathberryxxx: หมอแปลกกับมิสเตอร์เกรฟส์ ! งานดี /แคปมาจากเพจ มีเครดิตบอกด้วยน้า #percivalgraves #colinfarrell #BenedictCumberbatch #Doc…
tt1211837,DoctorStrange,774604657058467840,2016,12,10,04,59,10,10,0,117,24,Hogwarts ,RT @Deathberryxxx: หมอแปลกกับมิสเตอร์เกรฟส์ ! งานดี /แคปมาจากเพจ มีเครดิตบอกด้วยน้า #percivalgraves #colinfarrell #BenedictCumberbatch #Doc…
tt1211837,DoctorStrange,78089347,2016,12,10,04,03,10,0,0,490,283,Caracas- Venezuela,Que genial fue ver #DoctorStrange en #Cinex4DX con el combo… https://t.co/ZP3aIXrROu
tt1211837,DoctorStrange,791615069406765056,2016,12,10,03,42,10,32,0,130,38,Lima- Perú,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,803984000339607552,2016,12,10,03,47,10,1,0,109,17,New York- NY,My favorite wallpaper. @scottderrickson #DoctorStrange #Marvel https://t.co/bqUNWh7GXP
tt1211837,DoctorStrange,805026728020099072,2016,12,10,05,10,10,10,0,371,99,,RT @Deathberryxxx: หมอแปลกกับมิสเตอร์เกรฟส์ ! งานดี /แคปมาจากเพจ มีเครดิตบอกด้วยน้า #percivalgraves #colinfarrell #BenedictCumberbatch #Doc…
tt1211837,DoctorStrange,806702649567383552,2016,12,10,03,50,10,32,0,29,21,,RT @Zero_Borja: Quando dai lo stesso esame per la quarta volta. #DoctorStrange #Marvel https://t.co/6j4QEwMq4B
tt1211837,DoctorStrange,806702649567383552,2016,12,10,03,50,10,1,0,29,21,,RT @GrtHallOfChuna: My favorite wallpaper. @scottderrickson #DoctorStrange #Marvel https://t.co/bqUNWh7GXP
tt1211837,DoctorStrange,875561425,2016,12,10,03,56,10,498,0,122,228,Instagram : suiins,RT @things_marvel: อื้อหือ #ความเหมือนที่แตกต่าง ถถถถถถ #DoctorStrange #Thor https://t.co/BbX4kZTCo8
tt1211837,DoctorStrange,875561425,2016,12,10,03,57,10,479,0,122,228,Instagram : suiins,RT @things_marvel: จากวันนั้น...จนวันนี้  #SpiderMan #DoctorStrange #CaptainAmerica https://t.co/BzYyjd1jn3
tt1211837,DoctorStrange,875561425,2016,12,10,03,59,10,488,0,122,228,Instagram : suiins,RT @things_marvel: ผู้หญิงเรื่องนี้ แสดงดีทุกคน 😂 #DoctorStrange #DoctorStrangeTH https://t.co/nGJIrhfMGq
tt1211837,DoctorStrange,875561425,2016,12,10,04,00,10,664,0,122,228,Instagram : suiins,RT @things_marvel: ไขปริศนาไทม์ไลน์ใน #DoctorStrange อุบัติเหตุเกิดขึ้นเมื่อ 2 กุมภาพันธ์ 2016? #DoctorStrangeTH อ่านเพิ่มเติมได้ที่: https…
tt1211837,DoctorStrange,875561425,2016,12,10,04,02,10,320,0,122,228,Instagram : suiins,RT @things_marvel: เควิน ไฟกี้ เผยว่าในภาพยนตร์ #AvengersInfinityWar เราอาจจะได้พบกับการจับคู่ของซุปเปอร์ฮีโร่ที่ทุกคนอาจคาดไม่ถึง #DoctorS…
tt1211837,DoctorStrange,894744062,2016,12,10,04,19,10,32,0,134,133,Guatemala.,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,92832772,2016,12,10,04,23,10,16,0,2006,2085,YOLO in Chile,RT @dennisflopp: Proof you shouldn't speak too soon #DoctorStrange https://t.co/yVFbAQsg2H
tt1211837,DoctorStrange,951677924,2016,12,10,05,06,10,10,0,49,49,Thailand,RT @Deathberryxxx: หมอแปลกกับมิสเตอร์เกรฟส์ ! งานดี /แคปมาจากเพจ มีเครดิตบอกด้วยน้า #percivalgraves #colinfarrell #BenedictCumberbatch #Doc…
tt1211837,DoctorStrange,966775447,2016,12,10,03,38,10,32,0,357,1255,,RT @MarvelLATAM: #RetoMarvel Los dos tienen excelente porte personalidad y grandes habilidades. ¿Quién ganaría en una batalla? #DoctorStra…
tt1211837,DoctorStrange,969620479,2016,12,10,04,23,10,8,0,357,1857,,RT @Yassammez: Japanese #DoctorStrange promo! \o/ https://t.co/3Ywghw9Bev
tt1289401,Ghostbusters,1091160282,2016,12,10,05,02,10,0,0,200,307,Dimension C-137,@ChickenNuggTits Star Wars 7-9 Independence Day 2 ghostbusters remake King Kong Skull Island 2017 etc
tt1289401,Ghostbusters,1098533251,2016,12,10,04,23,10,0,0,194,21776,Dallas,@hijinksensue new ghostbusters first house they visit
tt1289401,Ghostbusters,112786228,2016,12,10,04,18,10,0,0,115,23,,The Ghostbusters Whisperer #MakeFilmsIntoTVShows
tt1289401,Ghostbusters,12144232,2016,12,10,04,33,10,1,2,115043,196489,West LA,Dress it up all you want but it was a gimmick &amp; failed: https://t.co/ryg56cnpui
tt1289401,Ghostbusters,122169458,2016,12,10,04,36,10,1,0,1039,3521,,RT @NonProfitTalk: UK ‘Ghostbusters’ buff proposes to girlfriend at NYC firehouse - NY Daily News @NYDNcolangelo  https://t.co/2KFaV73lHL
tt1289401,Ghostbusters,132386789,2016,12,10,04,48,10,0,1,468,332,Michigan,I named it ghost squadron after ghostbusters AND sw rebels
tt1289401,Ghostbusters,1360700336,2016,12,10,04,40,10,37,0,1073,12263,,RT @niazartkid: I'm so proud to see how zayn went from ghostbusters fan to the producer of the soundtrack and now he made one for fifthy sh…
tt1289401,Ghostbusters,154270710,2016,12,10,04,46,10,0,0,1015,1497,Hospital St. Mungus,Fui procurar ghostbusters na netflix e só tem o dois. Querida netflix não é pra isso que eu te pago querida.
tt1289401,Ghostbusters,15724860,2016,12,10,04,36,10,1,0,3907,3998,San Francisco,RT @stephenkruiser: Dress it up all you want but it was a gimmick &amp; failed: https://t.co/ryg56cnpui
tt1289401,Ghostbusters,18464492,2016,12,10,04,41,10,69,0,1595,559,New Jersey,RT @JenKirkman: Trump supporters are afraid of space movies. #DumpStarWars. And liberal dudes are afraid of female ghostbusters. Can women…
tt1289401,Ghostbusters,19230276,2016,12,10,04,27,10,108,0,522,302,Durban- South Africa,RT @TakedownMRAs: 2016 saw grown-ass men who screech "facts over feelings" in tears because of lady ghostbusters and women in Star Wars. #D…
tt1289401,Ghostbusters,193385447,2016,12,10,04,52,10,0,0,875,1610,Mumbai- India,How ghosts and gadgets make for a booming business in India #ETtech https://t.co/5rFPSCC51O
tt1289401,Ghostbusters,201065898,2016,12,10,04,40,10,0,0,248,1650,Calgary- Alberta- Canada,I wish the Pokémon Go copies would start hitting. Where's a Ghostbusters Go ?!
tt1289401,Ghostbusters,2369881753,2016,12,10,04,32,10,0,1,89,539,✿Bay Area✿,Listen Kate McKinnon is so hot in ghostbusters I'm rewatching it right now and I am so Gay 😍😍
tt1289401,Ghostbusters,2454153324,2016,12,10,04,18,10,43,0,322,167,guadalajara jalisco ,RT @playmobil: Have a ghost free Christmas!   #PLAYMOBIL #GHOSTBUSTERS #Xmas https://t.co/kwfjfruQuV
